miRNA_ID	isoform_coords	read_count	reads_per_million_miRNA_mapped	cross-mapped	miRNA_region
hsa-mir-382	hg38:chr14:101054317-101054338:+	3	1.364820	N	mature,MIMAT0000737
hsa-mir-382	hg38:chr14:101054318-101054339:+	1	0.454940	N	mature,MIMAT0000737
hsa-mir-382	hg38:chr14:101054318-101054340:+	1	0.454940	N	mature,MIMAT0000737
hsa-mir-382	hg38:chr14:101054319-101054340:+	1	0.454940	N	mature,MIMAT0000737
hsa-mir-3910-2	hg38:chr9:91636276-91636297:-	1	0.454940	N	mature,MIMAT0018184
hsa-mir-3912	hg38:chr5:171386678-171386699:-	2	0.909880	N	mature,MIMAT0018186
hsa-mir-3913-2	hg38:chr12:69584744-69584767:+	1	0.454940	N	mature,MIMAT0018187
hsa-mir-3913-2	hg38:chr12:69584745-69584767:+	1	0.454940	N	mature,MIMAT0018187
hsa-mir-3913-2	hg38:chr12:69584746-69584767:+	1	0.454940	N	mature,MIMAT0018187
hsa-mir-3917	hg38:chr1:25906393-25906412:-	1	0.454940	N	mature,MIMAT0018191
hsa-mir-3922	hg38:chr12:104591684-104591705:+	1	0.454940	N	mature,MIMAT0018197
hsa-mir-3926-1	hg38:chr8:12727237-12727256:-	1	0.454940	N	unannotated
hsa-mir-3926-1	hg38:chr8:12727277-12727298:-	1	0.454940	N	mature,MIMAT0018201
hsa-mir-3926-2	hg38:chr8:12727239-12727261:+	1	0.454940	N	mature,MIMAT0018201
hsa-mir-3926-2	hg38:chr8:12727241-12727262:+	1	0.454940	N	mature,MIMAT0018201
hsa-mir-3926-2	hg38:chr8:12727242-12727262:+	1	0.454940	N	mature,MIMAT0018201
hsa-mir-3926-2	hg38:chr8:12727275-12727296:+	1	0.454940	N	unannotated
hsa-mir-3926-2	hg38:chr8:12727280-12727303:+	2	0.909880	N	unannotated
hsa-mir-3928	hg38:chr22:31160062-31160084:-	1	0.454940	N	mature,MIMAT0018205
hsa-mir-3934	hg38:chr6:33698191-33698212:+	1	0.454940	N	mature,MIMAT0022975
hsa-mir-3934	hg38:chr6:33698191-33698213:+	4	1.819760	N	mature,MIMAT0022975
hsa-mir-3940	hg38:chr19:6416435-6416456:-	1	0.454940	N	mature,MIMAT0018356
hsa-mir-3941	hg38:chr10:122416986-122417008:+	1	0.454940	N	unannotated
hsa-mir-409	hg38:chr14:101065314-101065335:+	16	7.279040	N	mature,MIMAT0001638
hsa-mir-409	hg38:chr14:101065314-101065337:+	5	2.274700	N	mature,MIMAT0001638
hsa-mir-409	hg38:chr14:101065314-101065338:+	4	1.819760	N	mature,MIMAT0001638
hsa-mir-409	hg38:chr14:101065345-101065365:+	1	0.454940	N	mature,MIMAT0001639
hsa-mir-409	hg38:chr14:101065345-101065366:+	1	0.454940	N	mature,MIMAT0001639
hsa-mir-409	hg38:chr14:101065345-101065367:+	5	2.274700	N	mature,MIMAT0001639
hsa-mir-409	hg38:chr14:101065345-101065368:+	8	3.639520	N	mature,MIMAT0001639
hsa-mir-409	hg38:chr14:101065345-101065369:+	2	0.909880	N	mature,MIMAT0001639
hsa-mir-409	hg38:chr14:101065346-101065362:+	1	0.454940	N	mature,MIMAT0001639
hsa-mir-409	hg38:chr14:101065346-101065365:+	1	0.454940	N	mature,MIMAT0001639
hsa-mir-409	hg38:chr14:101065346-101065367:+	3	1.364820	N	mature,MIMAT0001639
hsa-mir-409	hg38:chr14:101065346-101065368:+	13	5.914220	N	mature,MIMAT0001639
hsa-mir-409	hg38:chr14:101065346-101065369:+	1	0.454940	N	mature,MIMAT0001639
hsa-mir-409	hg38:chr14:101065347-101065368:+	1	0.454940	N	mature,MIMAT0001639
hsa-mir-409	hg38:chr14:101065347-101065371:+	2	0.909880	N	mature,MIMAT0001639
hsa-mir-410	hg38:chr14:101065961-101065982:+	13	5.914220	N	mature,MIMAT0002171
hsa-mir-411	hg38:chr14:101023320-101023340:+	2	0.909880	N	precursor
hsa-mir-411	hg38:chr14:101023339-101023361:+	1	0.454940	N	mature,MIMAT0003329
hsa-mir-411	hg38:chr14:101023340-101023360:+	2	0.909880	N	mature,MIMAT0003329
hsa-mir-411	hg38:chr14:101023340-101023361:+	1	0.454940	N	mature,MIMAT0003329
hsa-mir-411	hg38:chr14:101023375-101023396:+	1	0.454940	N	mature,MIMAT0004813
hsa-mir-412	hg38:chr14:101065465-101065485:+	2	0.909880	N	mature,MIMAT0026557
hsa-mir-412	hg38:chr14:101065465-101065486:+	4	1.819760	N	mature,MIMAT0026557
hsa-mir-412	hg38:chr14:101065465-101065487:+	1	0.454940	N	mature,MIMAT0026557
hsa-mir-412	hg38:chr14:101065465-101065488:+	6	2.729640	N	mature,MIMAT0026557
hsa-mir-421	hg38:chrX:74218393-74218413:-	1	0.454940	N	mature,MIMAT0003339
hsa-mir-421	hg38:chrX:74218430-74218452:-	1	0.454940	N	unannotated
hsa-mir-421	hg38:chrX:74218449-74218469:-	2	0.909880	N	unannotated
hsa-mir-421	hg38:chrX:74218450-74218468:-	1	0.454940	N	unannotated
hsa-mir-423	hg38:chr17:30117095-30117114:+	2	0.909880	N	mature,MIMAT0004748
hsa-mir-423	hg38:chr17:30117095-30117115:+	3	1.364820	N	mature,MIMAT0004748
hsa-mir-423	hg38:chr17:30117095-30117116:+	10	4.549400	N	mature,MIMAT0004748
hsa-mir-423	hg38:chr17:30117095-30117117:+	8	3.639520	N	mature,MIMAT0004748
hsa-mir-423	hg38:chr17:30117095-30117118:+	37	16.832780	N	mature,MIMAT0004748
hsa-mir-423	hg38:chr17:30117095-30117119:+	5	2.274700	N	mature,MIMAT0004748
hsa-mir-423	hg38:chr17:30117097-30117118:+	2	0.909880	N	mature,MIMAT0004748
hsa-mir-423	hg38:chr17:30117097-30117119:+	2	0.909880	N	mature,MIMAT0004748
hsa-mir-423	hg38:chr17:30117130-30117145:+	1	0.454940	N	mature,MIMAT0001340
hsa-mir-423	hg38:chr17:30117130-30117150:+	1	0.454940	N	mature,MIMAT0001340
hsa-mir-423	hg38:chr17:30117130-30117151:+	2	0.909880	N	mature,MIMAT0001340
hsa-mir-423	hg38:chr17:30117130-30117152:+	7	3.184580	N	mature,MIMAT0001340
hsa-mir-423	hg38:chr17:30117130-30117153:+	3	1.364820	N	mature,MIMAT0001340
hsa-mir-423	hg38:chr17:30117130-30117154:+	3	1.364820	N	mature,MIMAT0001340
hsa-mir-423	hg38:chr17:30117131-30117150:+	2	0.909880	N	mature,MIMAT0001340
hsa-mir-423	hg38:chr17:30117131-30117151:+	2	0.909880	N	mature,MIMAT0001340
hsa-mir-423	hg38:chr17:30117131-30117152:+	14	6.369160	N	mature,MIMAT0001340
hsa-mir-423	hg38:chr17:30117131-30117153:+	4	1.819760	N	mature,MIMAT0001340
hsa-mir-423	hg38:chr17:30117131-30117154:+	65	29.571101	N	mature,MIMAT0001340
hsa-mir-423	hg38:chr17:30117132-30117153:+	1	0.454940	N	mature,MIMAT0001340
hsa-mir-423	hg38:chr17:30117132-30117154:+	2	0.909880	N	mature,MIMAT0001340
hsa-mir-423	hg38:chr17:30117133-30117154:+	1	0.454940	N	mature,MIMAT0001340
hsa-mir-424	hg38:chrX:134546642-134546664:-	1	0.454940	N	mature,MIMAT0004749
hsa-mir-424	hg38:chrX:134546643-134546664:-	1	0.454940	N	mature,MIMAT0004749
hsa-mir-424	hg38:chrX:134546644-134546662:-	1	0.454940	N	mature,MIMAT0004749
hsa-mir-424	hg38:chrX:134546646-134546665:-	1	0.454940	N	mature,MIMAT0004749
hsa-mir-424	hg38:chrX:134546680-134546702:-	95	43.219301	N	mature,MIMAT0001341
hsa-mir-424	hg38:chrX:134546681-134546701:-	1	0.454940	N	mature,MIMAT0001341
hsa-mir-424	hg38:chrX:134546681-134546702:-	200	90.988002	N	mature,MIMAT0001341
hsa-mir-424	hg38:chrX:134546682-134546702:-	56	25.476641	N	mature,MIMAT0001341
hsa-mir-424	hg38:chrX:134546683-134546702:-	4	1.819760	N	mature,MIMAT0001341
hsa-mir-424	hg38:chrX:134546684-134546702:-	1	0.454940	N	mature,MIMAT0001341
hsa-mir-425	hg38:chr3:49020159-49020181:-	2	0.909880	N	mature,MIMAT0001343
hsa-mir-425	hg38:chr3:49020160-49020181:-	1	0.454940	N	mature,MIMAT0001343
hsa-mir-425	hg38:chr3:49020160-49020182:-	8	3.639520	N	mature,MIMAT0001343
hsa-mir-425	hg38:chr3:49020161-49020182:-	10	4.549400	N	mature,MIMAT0001343
hsa-mir-425	hg38:chr3:49020162-49020182:-	1	0.454940	N	mature,MIMAT0001343
hsa-mir-425	hg38:chr3:49020197-49020219:-	1	0.454940	N	mature,MIMAT0003393
hsa-mir-425	hg38:chr3:49020197-49020220:-	42	19.107480	N	mature,MIMAT0003393
hsa-mir-425	hg38:chr3:49020197-49020221:-	70	31.845801	N	mature,MIMAT0003393
hsa-mir-425	hg38:chr3:49020197-49020222:-	9	4.094460	N	mature,MIMAT0003393
hsa-mir-425	hg38:chr3:49020198-49020220:-	28	12.738320	N	mature,MIMAT0003393
hsa-mir-425	hg38:chr3:49020198-49020221:-	92	41.854481	N	mature,MIMAT0003393
hsa-mir-425	hg38:chr3:49020198-49020222:-	54	24.566761	N	mature,MIMAT0003393
hsa-mir-425	hg38:chr3:49020199-49020219:-	1	0.454940	N	mature,MIMAT0003393
hsa-mir-425	hg38:chr3:49020199-49020220:-	19	8.643860	N	mature,MIMAT0003393
hsa-mir-425	hg38:chr3:49020199-49020221:-	325	147.855504	N	mature,MIMAT0003393
hsa-mir-425	hg38:chr3:49020199-49020222:-	168	76.429922	N	mature,MIMAT0003393
hsa-mir-425	hg38:chr3:49020200-49020219:-	1	0.454940	N	mature,MIMAT0003393
hsa-mir-425	hg38:chr3:49020200-49020220:-	2	0.909880	N	mature,MIMAT0003393
hsa-mir-425	hg38:chr3:49020200-49020221:-	53	24.111821	N	mature,MIMAT0003393
hsa-mir-425	hg38:chr3:49020200-49020222:-	39	17.742660	N	mature,MIMAT0003393
hsa-mir-425	hg38:chr3:49020201-49020221:-	29	13.193260	N	mature,MIMAT0003393
hsa-mir-425	hg38:chr3:49020201-49020222:-	23	10.463620	N	mature,MIMAT0003393
hsa-mir-429	hg38:chr1:1168999-1169020:+	2	0.909880	N	unannotated
hsa-mir-429	hg38:chr1:1169001-1169020:+	1	0.454940	N	unannotated
hsa-mir-429	hg38:chr1:1169020-1169041:+	1	0.454940	N	unannotated
hsa-mir-429	hg38:chr1:1169021-1169043:+	2	0.909880	N	unannotated
hsa-mir-429	hg38:chr1:1169054-1169076:+	5	2.274700	N	mature,MIMAT0001536
hsa-mir-429	hg38:chr1:1169054-1169077:+	2	0.909880	N	mature,MIMAT0001536
hsa-mir-429	hg38:chr1:1169055-1169075:+	1	0.454940	N	mature,MIMAT0001536
hsa-mir-429	hg38:chr1:1169055-1169076:+	18	8.188920	N	mature,MIMAT0001536
hsa-mir-429	hg38:chr1:1169055-1169077:+	113	51.408221	N	mature,MIMAT0001536
hsa-mir-429	hg38:chr1:1169058-1169077:+	1	0.454940	N	mature,MIMAT0001536
hsa-mir-431	hg38:chr14:100881026-100881046:+	1	0.454940	N	mature,MIMAT0001625
hsa-mir-431	hg38:chr14:100881026-100881047:+	1	0.454940	N	mature,MIMAT0001625
hsa-mir-431	hg38:chr14:100881026-100881048:+	2	0.909880	N	mature,MIMAT0001625
hsa-mir-431	hg38:chr14:100881066-100881090:+	4	1.819760	N	mature,MIMAT0004757
hsa-mir-431	hg38:chr14:100881066-100881091:+	1	0.454940	N	mature,MIMAT0004757
hsa-mir-431	hg38:chr14:100881067-100881090:+	2	0.909880	N	mature,MIMAT0004757
hsa-mir-431	hg38:chr14:100881067-100881091:+	2	0.909880	N	mature,MIMAT0004757
hsa-mir-431	hg38:chr14:100881069-100881090:+	2	0.909880	N	mature,MIMAT0004757
hsa-mir-432	hg38:chr14:100884496-100884515:+	1	0.454940	N	mature,MIMAT0002814
hsa-mir-432	hg38:chr14:100884496-100884517:+	1	0.454940	N	mature,MIMAT0002814
hsa-mir-432	hg38:chr14:100884496-100884519:+	4	1.819760	N	mature,MIMAT0002814
hsa-mir-432	hg38:chr14:100884496-100884520:+	1	0.454940	N	mature,MIMAT0002814
hsa-mir-433	hg38:chr14:100881949-100881971:+	1	0.454940	N	mature,MIMAT0001627
hsa-mir-4423	hg38:chr1:85133807-85133829:+	3	1.364820	N	mature,MIMAT0019232
hsa-mir-4433b	hg38:chr2:64340808-64340830:-	1	0.454940	N	mature,MIMAT0030413
hsa-mir-4434	hg38:chr2:64525520-64525543:+	1	0.454940	N	mature,MIMAT0018950
hsa-mir-4444-1	hg38:chr2:177212761-177212783:+	1	0.454940	N	mature,MIMAT0018962
hsa-mir-4444-2	hg38:chr3:75214505-75214525:+	1	0.454940	N	mature,MIMAT0018962
hsa-mir-4461	hg38:chr5:134928083-134928108:+	1	0.454940	N	mature,MIMAT0018983
hsa-mir-4461	hg38:chr5:134928084-134928107:+	1	0.454940	N	mature,MIMAT0018983
hsa-mir-4461	hg38:chr5:134928090-134928107:+	1	0.454940	N	mature,MIMAT0018983
hsa-mir-4473	hg38:chr9:20411161-20411183:-	1	0.454940	N	mature,MIMAT0019000
hsa-mir-4484	hg38:chr10:125819804-125819823:+	2	0.909880	N	mature,MIMAT0019018
hsa-mir-449a	hg38:chr5:55170546-55170567:-	1	0.454940	N	unannotated
hsa-mir-449a	hg38:chr5:55170585-55170608:-	1	0.454940	N	mature,MIMAT0001541
hsa-mir-449a	hg38:chr5:55170586-55170603:-	1	0.454940	N	mature,MIMAT0001541
hsa-mir-449a	hg38:chr5:55170586-55170608:-	15	6.824100	N	mature,MIMAT0001541
hsa-mir-449a	hg38:chr5:55170587-55170608:-	1	0.454940	N	mature,MIMAT0001541
hsa-mir-449a	hg38:chr5:55170608-55170633:-	1	0.454940	N	precursor
hsa-mir-449b	hg38:chr5:55170667-55170689:-	1	0.454940	N	mature,MIMAT0009203
hsa-mir-449b	hg38:chr5:55170668-55170689:-	1	0.454940	N	mature,MIMAT0009203
hsa-mir-449b	hg38:chr5:55170705-55170728:-	1	0.454940	N	mature,MIMAT0003327
hsa-mir-449c	hg38:chr5:55172313-55172338:-	1	0.454940	N	mature,MIMAT0010251
hsa-mir-4501	hg38:chr13:96427229-96427248:+	1	0.454940	N	mature,MIMAT0019037
hsa-mir-4501	hg38:chr13:96427229-96427249:+	1	0.454940	N	mature,MIMAT0019037
hsa-mir-4501	hg38:chr13:96427229-96427250:+	2	0.909880	N	mature,MIMAT0019037
hsa-mir-450a-1	hg38:chrX:134540392-134540415:-	1	0.454940	N	mature,MIMAT0001545
hsa-mir-450a-1	hg38:chrX:134540393-134540415:-	14	6.369160	N	mature,MIMAT0001545
hsa-mir-450a-1	hg38:chrX:134540394-134540415:-	2	0.909880	N	mature,MIMAT0001545
hsa-mir-450a-1	hg38:chrX:134540395-134540415:-	2	0.909880	N	mature,MIMAT0001545
hsa-mir-450a-2	hg38:chrX:134540564-134540586:-	10	4.549400	N	mature,MIMAT0001545
hsa-mir-450a-2	hg38:chrX:134540565-134540586:-	2	0.909880	N	mature,MIMAT0001545
hsa-mir-450a-2	hg38:chrX:134540566-134540586:-	3	1.364820	N	mature,MIMAT0001545
hsa-mir-450b	hg38:chrX:134540231-134540253:-	2	0.909880	N	mature,MIMAT0004909
hsa-mir-450b	hg38:chrX:134540232-134540253:-	41	18.652540	N	mature,MIMAT0004909
hsa-mir-450b	hg38:chrX:134540234-134540253:-	2	0.909880	N	mature,MIMAT0004909
hsa-mir-451a	hg38:chr17:28861400-28861424:-	2	0.909880	N	mature,MIMAT0001631
hsa-mir-451a	hg38:chr17:28861400-28861425:-	1	0.454940	N	mature,MIMAT0001631
hsa-mir-451a	hg38:chr17:28861401-28861425:-	1	0.454940	N	mature,MIMAT0001631
hsa-mir-451a	hg38:chr17:28861402-28861424:-	5	2.274700	N	mature,MIMAT0001631
hsa-mir-451a	hg38:chr17:28861402-28861425:-	51	23.201941	N	mature,MIMAT0001631
hsa-mir-451a	hg38:chr17:28861403-28861423:-	1	0.454940	N	mature,MIMAT0001631
hsa-mir-451a	hg38:chr17:28861403-28861424:-	15	6.824100	N	mature,MIMAT0001631
hsa-mir-451a	hg38:chr17:28861403-28861425:-	76	34.575441	N	mature,MIMAT0001631
hsa-mir-451a	hg38:chr17:28861404-28861423:-	2	0.909880	N	mature,MIMAT0001631
hsa-mir-451a	hg38:chr17:28861404-28861424:-	26	11.828440	N	mature,MIMAT0001631
hsa-mir-451a	hg38:chr17:28861404-28861425:-	171	77.794742	N	mature,MIMAT0001631
hsa-mir-451a	hg38:chr17:28861405-28861424:-	21	9.553740	N	mature,MIMAT0001631
hsa-mir-451a	hg38:chr17:28861405-28861425:-	57	25.931581	N	mature,MIMAT0001631
hsa-mir-451a	hg38:chr17:28861406-28861424:-	1	0.454940	N	mature,MIMAT0001631
hsa-mir-451a	hg38:chr17:28861406-28861425:-	2	0.909880	N	mature,MIMAT0001631
hsa-mir-451a	hg38:chr17:28861407-28861425:-	3	1.364820	N	mature,MIMAT0001631
hsa-mir-451a	hg38:chr17:28861409-28861425:-	1	0.454940	N	mature,MIMAT0001631
hsa-mir-452	hg38:chrX:151959640-151959662:-	1	0.454940	N	mature,MIMAT0001636
hsa-mir-452	hg38:chrX:151959643-151959662:-	1	0.454940	N	mature,MIMAT0001636
hsa-mir-452	hg38:chrX:151959676-151959697:-	10	4.549400	N	mature,MIMAT0001635
hsa-mir-452	hg38:chrX:151959676-151959698:-	1	0.454940	N	mature,MIMAT0001635
hsa-mir-452	hg38:chrX:151959676-151959700:-	3	1.364820	N	mature,MIMAT0001635
hsa-mir-452	hg38:chrX:151959677-151959697:-	1	0.454940	N	mature,MIMAT0001635
hsa-mir-452	hg38:chrX:151959677-151959698:-	1	0.454940	N	mature,MIMAT0001635
hsa-mir-452	hg38:chrX:151959677-151959700:-	7	3.184580	N	mature,MIMAT0001635
hsa-mir-452	hg38:chrX:151959678-151959700:-	3	1.364820	N	mature,MIMAT0001635
hsa-mir-4521	hg38:chr17:8186933-8186955:+	1	0.454940	N	mature,MIMAT0019058
hsa-mir-4521	hg38:chr17:8186942-8186964:+	1	0.454940	N	mature,MIMAT0019058
hsa-mir-4524a	hg38:chr17:69099606-69099628:-	1	0.454940	N	mature,MIMAT0019062
hsa-mir-4526	hg38:chr18:13611128-13611151:+	1	0.454940	N	unannotated
hsa-mir-4536-1	hg38:chrX:55451497-55451518:-	1	0.454940	N	mature,MIMAT0020959
hsa-mir-454	hg38:chr17:59137786-59137810:-	2	0.909880	N	mature,MIMAT0003885
hsa-mir-454	hg38:chr17:59137787-59137810:-	5	2.274700	N	mature,MIMAT0003885
hsa-mir-454	hg38:chr17:59137850-59137870:-	1	0.454940	N	precursor
hsa-mir-454	hg38:chr17:59137850-59137871:-	1	0.454940	N	precursor
hsa-mir-455	hg38:chr9:114209448-114209467:+	2	0.909880	N	mature,MIMAT0003150
hsa-mir-455	hg38:chr9:114209449-114209470:+	1	0.454940	N	mature,MIMAT0003150
hsa-mir-455	hg38:chr9:114209449-114209471:+	32	14.558080	N	mature,MIMAT0003150
hsa-mir-455	hg38:chr9:114209451-114209473:+	1	0.454940	N	mature,MIMAT0003150
hsa-mir-455	hg38:chr9:114209484-114209505:+	1	0.454940	N	mature,MIMAT0004784
hsa-mir-455	hg38:chr9:114209485-114209506:+	4	1.819760	N	mature,MIMAT0004784
hsa-mir-455	hg38:chr9:114209485-114209508:+	1	0.454940	N	mature,MIMAT0004784
hsa-mir-455	hg38:chr9:114209486-114209505:+	1	0.454940	N	mature,MIMAT0004784
hsa-mir-455	hg38:chr9:114209486-114209508:+	4	1.819760	N	mature,MIMAT0004784
hsa-mir-455	hg38:chr9:114209487-114209504:+	1	0.454940	N	mature,MIMAT0004784
hsa-mir-455	hg38:chr9:114209487-114209506:+	8	3.639520	N	mature,MIMAT0004784
hsa-mir-455	hg38:chr9:114209487-114209507:+	45	20.472301	N	mature,MIMAT0004784
hsa-mir-455	hg38:chr9:114209487-114209508:+	38	17.287720	N	mature,MIMAT0004784
hsa-mir-455	hg38:chr9:114209487-114209509:+	54	24.566761	N	mature,MIMAT0004784
hsa-mir-455	hg38:chr9:114209488-114209508:+	1	0.454940	N	mature,MIMAT0004784
hsa-mir-455	hg38:chr9:114209488-114209510:+	1	0.454940	N	mature,MIMAT0004784
hsa-mir-4632	hg38:chr1:12191752-12191775:+	1	0.454940	N	mature,MIMAT0019688
hsa-mir-4638	hg38:chr5:181222578-181222600:-	1	0.454940	N	mature,MIMAT0019696
hsa-mir-4638	hg38:chr5:181222579-181222600:-	1	0.454940	N	mature,MIMAT0019696
hsa-mir-4640	hg38:chr6:30890891-30890913:+	1	0.454940	N	mature,MIMAT0019699
hsa-mir-4641	hg38:chr6:41598764-41598786:+	1	0.454940	N	mature,MIMAT0019701
hsa-mir-4649	hg38:chr7:44110892-44110913:+	2	0.909880	N	mature,MIMAT0019712
hsa-mir-4658	hg38:chr7:100156612-100156634:-	1	0.454940	N	mature,MIMAT0019725
hsa-mir-4660	hg38:chr8:9048453-9048476:+	1	0.454940	N	mature,MIMAT0019728
hsa-mir-4661	hg38:chr8:91205494-91205515:+	2	0.909880	N	mature,MIMAT0019729
hsa-mir-4661	hg38:chr8:91205494-91205516:+	1	0.454940	N	mature,MIMAT0019729
hsa-mir-4662a	hg38:chr8:124821990-124822012:+	39	17.742660	N	mature,MIMAT0019731
hsa-mir-4664	hg38:chr8:143733089-143733111:-	1	0.454940	N	mature,MIMAT0019738
hsa-mir-4666a	hg38:chr1:228462081-228462102:+	1	0.454940	N	mature,MIMAT0019741
hsa-mir-4668	hg38:chr9:111932147-111932170:+	9	4.094460	N	mature,MIMAT0019746
hsa-mir-4668	hg38:chr9:111932148-111932170:+	7	3.184580	N	mature,MIMAT0019746
hsa-mir-4668	hg38:chr9:111932149-111932170:+	3	1.364820	N	mature,MIMAT0019746
hsa-mir-4677	hg38:chr1:243346187-243346208:+	1	0.454940	N	mature,MIMAT0019760
hsa-mir-4677	hg38:chr1:243346225-243346246:+	3	1.364820	N	mature,MIMAT0019761
hsa-mir-4677	hg38:chr1:243346225-243346247:+	8	3.639520	N	mature,MIMAT0019761
hsa-mir-4683	hg38:chr10:35641181-35641204:-	1	0.454940	N	mature,MIMAT0019768
hsa-mir-4690	hg38:chr11:65636347-65636370:+	1	0.454940	N	mature,MIMAT0019780
hsa-mir-4709	hg38:chr14:74480136-74480158:-	1	0.454940	N	mature,MIMAT0019812
hsa-mir-4717	hg38:chr16:2274661-2274679:+	1	0.454940	N	mature,MIMAT0019830
hsa-mir-4724	hg38:chr17:31534892-31534913:+	2	0.909880	N	mature,MIMAT0019841
hsa-mir-4724	hg38:chr17:31534892-31534914:+	1	0.454940	N	mature,MIMAT0019841
hsa-mir-4728	hg38:chr17:39726537-39726561:+	1	0.454940	N	mature,MIMAT0019850
hsa-mir-4732	hg38:chr17:28861668-28861689:-	2	0.909880	N	mature,MIMAT0019856
hsa-mir-4732	hg38:chr17:28861669-28861689:-	1	0.454940	N	mature,MIMAT0019856
hsa-mir-4745	hg38:chr19:804985-805006:+	1	0.454940	N	mature,MIMAT0019879
hsa-mir-4746	hg38:chr19:4445987-4446009:+	1	0.454940	N	mature,MIMAT0019880
hsa-mir-4746	hg38:chr19:4445987-4446010:+	2	0.909880	N	mature,MIMAT0019880
hsa-mir-4772	hg38:chr2:102432297-102432318:+	1	0.454940	N	mature,MIMAT0019926
hsa-mir-4772	hg38:chr2:102432336-102432357:+	1	0.454940	N	mature,MIMAT0019927
hsa-mir-4772	hg38:chr2:102432336-102432358:+	2	0.909880	N	mature,MIMAT0019927
hsa-mir-4772	hg38:chr2:102432338-102432360:+	1	0.454940	N	mature,MIMAT0019927
hsa-mir-4772	hg38:chr2:102432339-102432360:+	2	0.909880	N	mature,MIMAT0019927
hsa-mir-4773-2	hg38:chr2:151368379-151368401:-	1	0.454940	N	unannotated
hsa-mir-4777	hg38:chr2:231362763-231362785:+	1	0.454940	N	mature,MIMAT0019935
hsa-mir-4790	hg38:chr3:5250226-5250247:-	1	0.454940	N	mature,MIMAT0019961
hsa-mir-483	hg38:chr11:2134140-2134162:-	3	1.364820	N	mature,MIMAT0002173
hsa-mir-483	hg38:chr11:2134140-2134163:-	1	0.454940	N	mature,MIMAT0002173
hsa-mir-483	hg38:chr11:2134141-2134162:-	2	0.909880	N	mature,MIMAT0002173
hsa-mir-483	hg38:chr11:2134142-2134163:-	1	0.454940	N	mature,MIMAT0002173
hsa-mir-483	hg38:chr11:2134182-2134203:-	1	0.454940	N	mature,MIMAT0004761
hsa-mir-483	hg38:chr11:2134183-2134203:-	1	0.454940	N	mature,MIMAT0004761
hsa-mir-483	hg38:chr11:2134184-2134203:-	1	0.454940	N	mature,MIMAT0004761
hsa-mir-484	hg38:chr16:15643301-15643321:+	9	4.094460	N	mature,MIMAT0002174
hsa-mir-484	hg38:chr16:15643301-15643322:+	53	24.111821	N	mature,MIMAT0002174
hsa-mir-484	hg38:chr16:15643301-15643323:+	164	74.610162	N	mature,MIMAT0002174
hsa-mir-484	hg38:chr16:15643301-15643324:+	33	15.013020	N	mature,MIMAT0002174
hsa-mir-484	hg38:chr16:15643301-15643325:+	2	0.909880	N	mature,MIMAT0002174
hsa-mir-484	hg38:chr16:15643302-15643323:+	2	0.909880	N	mature,MIMAT0002174
hsa-mir-485	hg38:chr14:101055464-101055484:+	2	0.909880	N	mature,MIMAT0002176
hsa-mir-485	hg38:chr14:101055464-101055486:+	8	3.639520	N	mature,MIMAT0002176
hsa-mir-486-1	hg38:chr8:41660484-41660506:-	24	10.918560	N	mature,MIMAT0002177
hsa-mir-486-1	hg38:chr8:41660485-41660506:-	7	3.184580	N	mature,MIMAT0002177
hsa-mir-486-1	hg38:chr8:41660486-41660506:-	1	0.454940	N	mature,MIMAT0002177
hsa-mir-486-2	hg38:chr8:41660444-41660464:+	2	0.909880	N	mature,MIMAT0002177
hsa-mir-486-2	hg38:chr8:41660444-41660465:+	10	4.549400	N	mature,MIMAT0002177
hsa-mir-486-2	hg38:chr8:41660444-41660466:+	18	8.188920	N	mature,MIMAT0002177
hsa-mir-487a	hg38:chr14:101052458-101052480:+	1	0.454940	N	mature,MIMAT0026559
hsa-mir-487a	hg38:chr14:101052494-101052516:+	1	0.454940	N	mature,MIMAT0002178
hsa-mir-487b	hg38:chr14:101046505-101046526:+	1	0.454940	N	mature,MIMAT0003180
hsa-mir-487b	hg38:chr14:101046505-101046527:+	3	1.364820	N	mature,MIMAT0003180
hsa-mir-487b	hg38:chr14:101046505-101046528:+	1	0.454940	N	mature,MIMAT0003180
hsa-mir-487b	hg38:chr14:101046507-101046529:+	2	0.909880	N	mature,MIMAT0003180
hsa-mir-489	hg38:chr7:93483947-93483969:-	1	0.454940	N	mature,MIMAT0002805
hsa-mir-491	hg38:chr9:20716120-20716141:+	1	0.454940	N	mature,MIMAT0002807
hsa-mir-491	hg38:chr9:20716120-20716142:+	2	0.909880	N	mature,MIMAT0002807
hsa-mir-491	hg38:chr9:20716122-20716144:+	1	0.454940	N	mature,MIMAT0002807
hsa-mir-491	hg38:chr9:20716154-20716176:+	5	2.274700	N	mature,MIMAT0004765
hsa-mir-493	hg38:chr14:100869075-100869096:+	2	0.909880	N	mature,MIMAT0002813
hsa-mir-493	hg38:chr14:100869075-100869097:+	9	4.094460	N	mature,MIMAT0002813
hsa-mir-493	hg38:chr14:100869115-100869137:+	1	0.454940	N	mature,MIMAT0003161
hsa-mir-493	hg38:chr14:100869116-100869137:+	3	1.364820	N	mature,MIMAT0003161
hsa-mir-493	hg38:chr14:100869116-100869138:+	2	0.909880	N	mature,MIMAT0003161
